household_id,MAZ,TAZ,TYPE,NP,HHT,HHINCADJ,WORKERS
481211,196.0,16.0,1,4,5,131818.6991589,4
481212,196.0,16.0,1,4,1,88468.92561,1
481213,196.0,16.0,1,4,3,54383.1675131349,1
481214,196.0,16.0,1,3,1,356083.373042802,2
481215,196.0,16.0,1,3,2,129431.938681261,1
481216,196.0,16.0,1,3,3,82481.1373949212,1
481217,196.0,16.0,1,3,5,66896.5492478055,2
481218,196.0,16.0,1,2,1,224746.458619644,1
481219,196.0,16.0,1,2,7,123449.55151715,2
481220,196.0,16.0,1,2,1,113665.031508013,2
481221,196.0,16.0,1,2,1,110555.931692026,1
481222,196.0,16.0,1,2,1,117998.079923212,1
481223,196.0,16.0,1,2,1,85200.1884169967,1
481224,196.0,16.0,1,2,1,95722.7850523524,0
481225,196.0,16.0,1,2,1,61233.7665433675,1
481226,196.0,16.0,1,2,1,60537.5293033713,0
481227,196.0,16.0,1,2,1,26103.9204063047,0
481228,196.0,16.0,1,2,3,24872.7985278999,2
481229,196.0,16.0,1,1,6,47550.9383621616,1
481230,196.0,16.0,1,1,4,26384.5494076569,1
481231,196.0,16.0,1,1,6,24859.76809641,0
481232,197.0,16.0,1,4,1,158359.3768419,4
481233,197.0,16.0,1,4,1,150882.785187628,2
481234,197.0,16.0,1,4,1,229626.624537628,1
481235,197.0,16.0,1,4,5,131818.6991589,4
481236,197.0,16.0,1,4,1,110007.267018616,1
481237,197.0,16.0,1,4,1,141461.81205039,1
481238,197.0,16.0,1,4,1,76083.2760246,2
481239,197.0,16.0,1,4,1,88468.92561,1
481240,197.0,16.0,1,4,1,93810.9639601577,1
481241,197.0,16.0,1,4,1,71146.709975562,1
481242,197.0,16.0,1,3,1,180100.213859412,2
481243,197.0,16.0,1,3,1,163874.61143958,2
481244,197.0,16.0,1,3,2,129431.938681261,1
481245,197.0,16.0,1,3,1,75258.6179037811,2
481246,197.0,16.0,1,3,3,82481.1373949212,1
481247,197.0,16.0,1,3,5,66896.5492478055,2
481248,197.0,16.0,1,3,5,65967.4305082526,1
481249,197.0,16.0,1,3,1,30977.0818984094,1
481250,197.0,16.0,1,3,3,21369.7310097156,1
481251,197.0,16.0,1,2,1,321883.27506694,2
481252,197.0,16.0,1,2,1,372615.336077496,1
481253,197.0,16.0,1,2,1,159112.755288771,1
481254,197.0,16.0,1,2,1,102051.629254178,2
481255,197.0,16.0,1,2,1,122087.1173418,2
481256,197.0,16.0,1,2,1,119766.043386292,2
481257,197.0,16.0,1,2,1,140747.613393064,1
481258,197.0,16.0,1,2,1,121849.279553039,1
481259,197.0,16.0,1,2,1,109230.233554566,0
481260,197.0,16.0,1,2,1,80864.5916999176,1
481261,197.0,16.0,1,2,1,80949.06693315,0
481262,197.0,16.0,1,2,1,95722.7850523524,0
481263,197.0,16.0,1,2,2,72935.821054899,1
481264,197.0,16.0,1,2,1,61233.7665433675,1
481265,197.0,16.0,1,2,1,71274.3032633461,1
481266,197.0,16.0,1,2,1,53238.5037763785,0
481267,197.0,16.0,1,2,1,68857.4165128994,0
481268,197.0,16.0,1,2,1,72240.8486655917,0
481269,197.0,16.0,1,2,1,46649.664474153,1
481270,197.0,16.0,1,2,1,45722.0561174631,0
481271,197.0,16.0,1,2,3,44124.3317738972,0
481272,197.0,16.0,1,2,1,35794.7385308656,0
481273,197.0,16.0,1,2,1,48834.84693672,0
481274,197.0,16.0,1,2,1,33559.9891902179,0
481275,197.0,16.0,1,2,1,26103.9204063047,0
481276,197.0,16.0,1,2,3,24872.7985278999,2
481277,197.0,16.0,1,1,6,99054.622349565,1
481278,197.0,16.0,1,1,6,57150.92594406,1
481279,197.0,16.0,1,1,4,48657.9090855,1
481280,197.0,16.0,1,1,4,26384.5494076569,1
481281,197.0,16.0,1,1,6,24141.2456300205,0
481282,197.0,16.0,1,1,6,22670.4972450896,0
481283,198.0,16.0,4,4,2,39337.1578345009,2
481284,198.0,16.0,4,3,3,98942.5294381901,1
481285,198.0,16.0,4,3,1,22692.5134837185,1
481286,198.0,16.0,4,1,4,22512.4141703557,1
481287,198.0,16.0,2,5,1,44700.6495766583,3
481288,198.0,16.0,2,7,3,27645.2446011968,1
481289,198.0,16.0,2,5,3,23227.9684888213,1
481290,198.0,16.0,2,5,1,14996.8344065279,1
481291,198.0,16.0,2,4,3,70879.3949921191,2
481292,198.0,16.0,2,4,1,26738.390693958,1
481293,198.0,16.0,2,4,3,22440.3744450106,2
481294,198.0,16.0,2,3,1,71659.8297441,2
481295,198.0,16.0,2,3,3,30079.4347074,1
481296,198.0,16.0,2,3,3,14155.0280976,1
481297,198.0,16.0,2,2,2,91830.74478318,2
481298,198.0,16.0,2,2,1,55282.5650033948,2
481299,198.0,16.0,2,2,3,62812.9371831,1
481300,198.0,16.0,2,2,2,44594.1973607706,1
481301,198.0,16.0,2,2,1,31517.379838498,2
481302,198.0,16.0,2,2,3,32240.420262484,2
481303,198.0,16.0,2,2,3,25378.8115061296,1
481304,198.0,16.0,2,2,7,28752.40082325,0
481305,198.0,16.0,2,2,2,20347.8528903,1
481306,198.0,16.0,2,1,4,63034.7596769959,1
481307,198.0,16.0,2,1,6,49851.2368870403,1
481308,198.0,16.0,2,1,4,35387.570244,1
481309,198.0,16.0,2,1,4,47132.0785113836,0
481310,198.0,16.0,2,1,6,25213.9038707984,1
481311,198.0,16.0,2,1,6,30817.1282574431,1
481312,198.0,16.0,2,1,4,31848.8132196,0
481313,198.0,16.0,2,1,6,23566.0392556918,0
481314,198.0,16.0,2,1,6,18490.2769544659,0
481315,198.0,16.0,2,1,6,9063.86125218915,1
481316,198.0,16.0,2,1,4,11149.4248746342,0
481317,198.0,16.0,2,1,6,12070.6228150103,0
481318,198.0,16.0,2,1,6,11677.89818052,0
481319,198.0,16.0,2,1,6,13936.7810932928,0
481320,198.0,16.0,2,1,6,9327.29944796247,0
481321,198.0,16.0,1,4,5,131818.6991589,4
481322,198.0,16.0,1,4,1,110007.267018616,1
481323,198.0,16.0,1,4,1,141461.81205039,1
481324,198.0,16.0,1,4,1,76083.2760246,2
481325,198.0,16.0,1,4,1,88468.92561,1
481326,198.0,16.0,1,4,1,93810.9639601577,1
481327,198.0,16.0,1,4,1,54383.1675131349,1
481328,198.0,16.0,1,3,1,180100.213859412,2
481329,198.0,16.0,1,3,1,163874.61143958,2
481330,198.0,16.0,1,3,2,129431.938681261,1
481331,198.0,16.0,1,3,1,75258.6179037811,2
481332,198.0,16.0,1,3,3,82481.1373949212,1
481333,198.0,16.0,1,3,5,66896.5492478055,2
481334,198.0,16.0,1,3,5,65967.4305082526,1
481335,198.0,16.0,1,2,1,321883.27506694,2
481336,198.0,16.0,1,2,1,372615.336077496,1
481337,198.0,16.0,1,2,1,159112.755288771,1
481338,198.0,16.0,1,2,1,136580.454714269,2
481339,198.0,16.0,1,2,1,133588.0776711,2
481340,198.0,16.0,1,2,1,105919.536309025,2
481341,198.0,16.0,1,2,1,105988.445914035,1
481342,198.0,16.0,1,2,1,119225.745446204,1
481343,198.0,16.0,1,2,1,109230.233554566,0
481344,198.0,16.0,1,2,1,76722.3074925722,1
481345,198.0,16.0,1,2,1,90049.6566814228,0
481346,198.0,16.0,1,2,1,96439.4837232925,0
481347,198.0,16.0,1,2,2,72935.821054899,1
481348,198.0,16.0,1,2,1,67059.44561238,1
481349,198.0,16.0,1,2,1,64109.1930291469,1
481350,198.0,16.0,1,2,1,60002.7614894922,0
481351,198.0,16.0,1,2,1,68857.4165128994,0
481352,198.0,16.0,1,2,3,41963.140013543,1
481353,198.0,16.0,1,2,7,45475.0766241185,0
481354,198.0,16.0,1,2,3,44124.3317738972,0
481355,198.0,16.0,1,2,1,46455.9369776427,0
481356,198.0,16.0,1,2,1,33559.9891902179,0
481357,198.0,16.0,1,2,1,32629.9005078809,0
481358,198.0,16.0,1,2,3,24872.7985278999,2
481359,198.0,16.0,1,1,6,86345.67139536,1
481360,198.0,16.0,1,1,6,59821.4842644484,1
481361,198.0,16.0,1,1,6,45313.783697442,1
481362,198.0,16.0,1,1,4,25522.0517247679,1
481363,198.0,16.0,1,1,6,18370.1299630102,0
481364,198.0,16.0,1,1,6,22670.4972450896,0
487553,167.0,12.0,1,4,1,158359.3768419,4
487554,167.0,12.0,1,4,5,131818.6991589,4
487555,167.0,12.0,1,4,1,76083.2760246,2
487556,167.0,12.0,1,4,1,88468.92561,1
487557,167.0,12.0,1,4,1,54383.1675131349,1
487558,167.0,12.0,1,4,1,41053.1202400644,2
487559,167.0,12.0,1,3,1,180100.213859412,2
487560,167.0,12.0,1,3,1,202124.105923818,2
487561,167.0,12.0,1,3,1,163874.61143958,2
487562,167.0,12.0,1,3,5,66896.5492478055,2
487563,167.0,12.0,1,2,1,119391.758032542,2
487564,167.0,12.0,1,2,1,124741.1851101,2
487565,167.0,12.0,1,2,1,101515.246024518,2
487566,167.0,12.0,1,2,1,106075.170192514,1
487567,167.0,12.0,1,2,1,92175.6651328056,0
487568,167.0,12.0,1,2,1,67059.44561238,1
487569,167.0,12.0,1,2,1,73750.6688220852,0
487570,167.0,12.0,1,2,1,35741.44594644,0
487571,167.0,12.0,1,2,3,24872.7985278999,2
487572,167.0,12.0,1,1,6,15216.65520492,0
487573,167.0,12.0,1,1,4,3874.4251439354,0
487659,200.0,17.0,4,5,1,59463.5993313826,2
487660,200.0,17.0,4,4,1,130572.002188063,2
487661,200.0,17.0,4,3,1,129147.504797847,2
487662,200.0,17.0,4,3,1,89615.2299902276,3
487663,200.0,17.0,4,3,3,98942.5294381901,1
487664,200.0,17.0,4,3,3,48407.0863307037,2
487665,200.0,17.0,4,3,1,22692.5134837185,1
487666,200.0,17.0,4,2,3,82319.9203243828,2
487667,200.0,17.0,4,2,1,79625.4759796796,1
487668,200.0,17.0,4,2,1,61136.0130625777,1
487669,200.0,17.0,4,2,1,45155.1707422687,2
487670,200.0,17.0,4,1,4,22512.4141703557,1
487671,200.0,17.0,2,7,3,27645.2446011968,1
487672,200.0,17.0,2,4,1,26738.390693958,1
487673,200.0,17.0,2,3,1,71659.8297441,2
487674,200.0,17.0,2,3,3,30079.4347074,1
487675,200.0,17.0,2,3,3,26015.3247074799,1
487676,200.0,17.0,2,3,3,29910.7421322242,1
487677,200.0,17.0,2,2,7,27433.2336704778,2
487678,200.0,17.0,2,2,3,25378.8115061296,1
487679,200.0,17.0,2,1,4,63034.7596769959,1
487680,200.0,17.0,2,1,6,52495.2087847362,1
487681,200.0,17.0,2,1,6,49851.2368870403,1
487682,200.0,17.0,2,1,4,26610.2366603635,1
487683,200.0,17.0,2,1,6,27191.5837565674,1
487684,200.0,17.0,2,1,6,25213.9038707984,1
487685,200.0,17.0,2,1,6,0.0,0
487686,200.0,17.0,1,7,1,162650.119733985,2
487687,200.0,17.0,1,7,1,354396.974960596,2
487688,200.0,17.0,1,6,1,154820.6198175,1
487689,200.0,17.0,1,5,1,140665.5917199,4
487690,200.0,17.0,1,5,1,87337.1615179682,2
487691,200.0,17.0,1,5,1,93085.8550599826,2
487692,200.0,17.0,1,8,1,86871.9066231798,1
487693,200.0,17.0,1,7,2,63551.7217854152,2
487694,200.0,17.0,1,5,3,27282.2223690893,2
487695,200.0,17.0,1,5,1,29445.0041396462,1
487696,200.0,17.0,1,5,2,34432.105847412,0
487697,200.0,17.0,1,7,1,23413.7922367319,1
487698,200.0,17.0,1,5,3,9941.57051321553,2
487699,200.0,17.0,1,4,1,158359.3768419,4
487700,200.0,17.0,1,4,1,202577.298986427,4
487701,200.0,17.0,1,4,1,171274.447008066,2
487702,200.0,17.0,1,4,1,150882.785187628,2
487703,200.0,17.0,1,4,1,201886.08824202,2
487704,200.0,17.0,1,4,1,156804.799662872,1
487705,200.0,17.0,1,4,1,229626.624537628,1
487706,200.0,17.0,1,4,5,131818.6991589,4
487707,200.0,17.0,1,4,5,131818.6991589,4
487708,200.0,17.0,1,4,1,109886.873326916,2
487709,200.0,17.0,1,4,1,119963.86312716,2
487710,200.0,17.0,1,4,1,103557.105183636,2
487711,200.0,17.0,1,4,1,117663.6710613,2
487712,200.0,17.0,1,4,1,110007.267018616,1
487713,200.0,17.0,1,4,1,141461.81205039,1
487714,200.0,17.0,1,4,5,84677.2479295416,2
487715,200.0,17.0,1,4,1,76083.2760246,2
487716,200.0,17.0,1,4,1,90638.6125218915,1
487717,200.0,17.0,1,4,1,88468.92561,1
487718,200.0,17.0,1,4,1,85043.0243784813,1
487719,200.0,17.0,1,4,1,91444.1122349262,1
487720,200.0,17.0,1,4,1,67147.91453799,1
487721,200.0,17.0,1,4,1,73155.2897879409,1
487722,200.0,17.0,1,4,1,54383.1675131349,1
487723,200.0,17.0,1,4,1,41053.1202400644,2
487724,200.0,17.0,1,4,1,41422.8420734545,2
487725,200.0,17.0,1,4,3,14502.1780035026,1
487726,200.0,17.0,1,4,2,13507.4485022134,1
487727,200.0,17.0,1,3,1,164962.274789842,2
487728,200.0,17.0,1,3,1,180100.213859412,2
487729,200.0,17.0,1,3,1,202124.105923818,2
487730,200.0,17.0,1,3,1,161518.007514011,2
487731,200.0,17.0,1,3,1,356083.373042802,2
487732,200.0,17.0,1,3,1,144079.450690276,3
487733,200.0,17.0,1,3,1,106774.325549414,2
487734,200.0,17.0,1,3,1,107401.27569054,2
487735,200.0,17.0,1,3,1,129850.639373595,2
487736,200.0,17.0,1,3,3,110586.1570125,2
487737,200.0,17.0,1,3,1,144481.697331183,2
487738,200.0,17.0,1,3,1,108059.588017707,2
487739,200.0,17.0,1,3,1,122032.167777509,2
487740,200.0,17.0,1,3,2,129431.938681261,1
487741,200.0,17.0,1,3,3,126894.057530648,1
487742,200.0,17.0,1,3,1,76450.9355928877,2
487743,200.0,17.0,1,3,1,97889.7015236428,2
487744,200.0,17.0,1,3,1,99601.5288800659,2
487745,200.0,17.0,1,3,1,75258.6179037811,2
487746,200.0,17.0,1,3,1,90680.64875025,2
487747,200.0,17.0,1,3,3,82481.1373949212,1
487748,200.0,17.0,1,3,5,66896.5492478055,2
487749,200.0,17.0,1,3,5,51664.0091374781,1
487750,200.0,17.0,1,3,3,67394.3107171406,1
487751,200.0,17.0,1,3,5,65967.4305082526,1
487752,200.0,17.0,1,2,1,200811.270467898,2
487753,200.0,17.0,1,2,1,159244.066098,2
487754,200.0,17.0,1,2,1,154085.641287216,2
487755,200.0,17.0,1,2,1,321883.27506694,2
487756,200.0,17.0,1,2,1,372615.336077496,1
487757,200.0,17.0,1,2,1,159112.755288771,1
487758,200.0,17.0,1,2,1,137045.014084046,2
487759,200.0,17.0,1,2,1,144251.35182859,2
487760,200.0,17.0,1,2,1,101273.942611261,2
487761,200.0,17.0,1,2,7,123449.55151715,2
487762,200.0,17.0,1,2,1,110464.487579791,2
487763,200.0,17.0,1,2,1,110586.1570125,2
487764,200.0,17.0,1,2,1,115210.723704554,2
487765,200.0,17.0,1,2,1,123856.495854,2
487766,200.0,17.0,1,2,1,110555.931692026,1
487767,200.0,17.0,1,2,1,117998.079923212,1
487768,200.0,17.0,1,2,1,109230.233554566,0
487769,200.0,17.0,1,2,1,82118.5829448337,2
487770,200.0,17.0,1,2,1,89353.6148661,2
487771,200.0,17.0,1,2,1,97241.5672816016,2
487772,200.0,17.0,1,2,1,82481.1373949212,2
487773,200.0,17.0,1,2,1,80864.5916999176,1
487774,200.0,17.0,1,2,1,80153.1994121344,1
487775,200.0,17.0,1,2,3,93511.65436977,1
487776,200.0,17.0,1,2,1,90049.6566814228,0
487777,200.0,17.0,1,2,1,84826.7765939002,0
487778,200.0,17.0,1,2,1,69280.015645191,2
487779,200.0,17.0,1,2,1,61233.7665433675,1
487780,200.0,17.0,1,2,1,67778.3759885273,1
487781,200.0,17.0,1,2,7,72564.1735590779,1
487782,200.0,17.0,1,2,1,52866.8562805574,0
487783,200.0,17.0,1,2,1,59716.52478675,0
487784,200.0,17.0,1,2,1,59821.4842644484,0
487785,200.0,17.0,1,2,1,62065.1318021306,0
487786,200.0,17.0,1,2,1,63485.0079604031,0
487787,200.0,17.0,1,2,1,46649.664474153,1
487788,200.0,17.0,1,2,1,49808.00511843,1
487789,200.0,17.0,1,2,7,45475.0766241185,0
487790,200.0,17.0,1,2,3,39654.3929783275,0
487791,200.0,17.0,1,2,1,48536.7649512869,0
487792,200.0,17.0,1,2,1,45475.0766241185,0
487793,200.0,17.0,1,2,1,44597.699498537,0
487794,200.0,17.0,1,2,1,33559.9891902179,0
487795,200.0,17.0,1,2,1,26103.9204063047,0
487796,200.0,17.0,1,2,3,24872.7985278999,2
487797,200.0,17.0,1,1,6,240641.753544189,1
487798,200.0,17.0,1,1,6,151065.673412098,0
487799,200.0,17.0,1,1,6,81044.6910132805,1
487800,200.0,17.0,1,1,6,64582.3156953,1
487801,200.0,17.0,1,1,6,55747.1243731712,1
487802,200.0,17.0,1,1,6,72510.8900175132,1
487803,200.0,17.0,1,1,4,73417.2761427321,1
487804,200.0,17.0,1,1,4,72039.7253451382,1
487805,200.0,17.0,1,1,4,36235.6308425613,1
487806,200.0,17.0,1,1,6,35846.0919960911,0
487807,200.0,17.0,1,1,6,26518.7925481286,1
487808,200.0,17.0,1,1,4,26384.5494076569,1
487809,200.0,17.0,1,1,6,26244.4602114238,0
487810,200.0,17.0,1,1,4,30196.3590354677,0
487811,200.0,17.0,1,1,6,22659.6531304729,0
487812,200.0,17.0,1,1,6,14139.6235534151,0
487813,200.0,17.0,1,1,4,0.0,0
487814,200.0,17.0,1,1,6,1828.88224469852,0
487815,200.0,17.0,1,1,6,8846.892561,0
487816,201.0,17.0,1,7,1,162650.119733985,2
487817,201.0,17.0,1,6,1,154820.6198175,1
487818,201.0,17.0,1,5,1,140665.5917199,4
487819,201.0,17.0,1,5,1,29445.0041396462,1
487820,201.0,17.0,1,5,2,34432.105847412,0
487821,201.0,17.0,1,7,1,23413.7922367319,1
487822,201.0,17.0,1,5,3,9941.57051321553,2
487823,201.0,17.0,1,4,1,158359.3768419,4
487824,201.0,17.0,1,4,1,202577.298986427,4
487825,201.0,17.0,1,4,1,157586.89919249,2
487826,201.0,17.0,1,4,1,150882.785187628,2
487827,201.0,17.0,1,4,1,201886.08824202,2
487828,201.0,17.0,1,4,1,229626.624537628,1
487829,201.0,17.0,1,4,5,131818.6991589,4
487830,201.0,17.0,1,4,1,109886.873326916,2
487831,201.0,17.0,1,4,1,119963.86312716,2
487832,201.0,17.0,1,4,1,103557.105183636,2
487833,201.0,17.0,1,4,1,135074.485022134,2
487834,201.0,17.0,1,4,1,132738.775985244,1
487835,201.0,17.0,1,4,1,141461.81205039,1
487836,201.0,17.0,1,4,5,84677.2479295416,2
487837,201.0,17.0,1,4,1,76083.2760246,2
487838,201.0,17.0,1,4,1,90638.6125218915,1
487839,201.0,17.0,1,4,1,88468.92561,1
487840,201.0,17.0,1,4,1,85043.0243784813,1
487841,201.0,17.0,1,4,3,54383.1675131349,1
487842,201.0,17.0,1,4,1,41053.1202400644,2
487843,201.0,17.0,1,4,1,41422.8420734545,2
487844,201.0,17.0,1,4,3,14502.1780035026,1
487845,201.0,17.0,1,4,2,13507.4485022134,1
487846,201.0,17.0,1,3,1,164962.274789842,2
487847,201.0,17.0,1,3,1,180100.213859412,2
487848,201.0,17.0,1,3,1,202124.105923818,2
487849,201.0,17.0,1,3,1,356083.373042802,2
487850,201.0,17.0,1,3,1,106774.325549414,2
487851,201.0,17.0,1,3,1,107401.27569054,2
487852,201.0,17.0,1,3,1,129850.639373595,2
487853,201.0,17.0,1,3,3,110586.1570125,2
487854,201.0,17.0,1,3,1,144079.450690276,2
487855,201.0,17.0,1,3,1,108059.588017707,2
487856,201.0,17.0,1,3,1,122032.167777509,2
487857,201.0,17.0,1,3,2,129431.938681261,1
487858,201.0,17.0,1,3,1,76450.9355928877,2
487859,201.0,17.0,1,3,1,97889.7015236428,2
487860,201.0,17.0,1,3,1,75258.6179037811,2
487861,201.0,17.0,1,3,3,80949.06693315,2
487862,201.0,17.0,1,3,3,82481.1373949212,1
487863,201.0,17.0,1,3,5,66896.5492478055,2
487864,201.0,17.0,1,3,5,51664.0091374781,1
487865,201.0,17.0,1,2,1,244304.7185767,2
487866,201.0,17.0,1,2,1,220251.828428196,2
487867,201.0,17.0,1,2,1,245630.639934326,2
487868,201.0,17.0,1,2,1,150397.173537,2
487869,201.0,17.0,1,2,1,346239.499833625,1
487870,201.0,17.0,1,2,1,207564.458650679,1
487871,201.0,17.0,1,2,1,137045.014084046,2
487872,201.0,17.0,1,2,1,114453.113642088,2
487873,201.0,17.0,1,2,1,143209.007784589,2
487874,201.0,17.0,1,2,1,122087.1173418,2
487875,201.0,17.0,1,2,1,110464.487579791,2
487876,201.0,17.0,1,2,1,110586.1570125,2
487877,201.0,17.0,1,2,1,113665.031508013,2
487878,201.0,17.0,1,2,1,122087.1173418,2
487879,201.0,17.0,1,2,1,140747.613393064,1
487880,201.0,17.0,1,2,1,117998.079923212,1
487881,201.0,17.0,1,2,1,109259.12312835,0
487882,201.0,17.0,1,2,1,79904.2116015454,2
487883,201.0,17.0,1,2,1,95452.6360823081,2
487884,201.0,17.0,1,2,1,85200.1884169967,1
487885,201.0,17.0,1,2,1,76745.2078870657,1
487886,201.0,17.0,1,2,1,80949.06693315,0
487887,201.0,17.0,1,2,1,75596.6867840544,0
487888,201.0,17.0,1,2,1,69280.015645191,2
487889,201.0,17.0,1,2,1,61233.7665433675,1
487890,201.0,17.0,1,2,5,54850.7338782,1
487891,201.0,17.0,1,2,1,59821.4842644484,0
487892,201.0,17.0,1,2,1,74143.6754163177,0
487893,201.0,17.0,1,2,1,57416.33272089,0
487894,201.0,17.0,1,2,3,41963.140013543,1
487895,201.0,17.0,1,2,1,47494.6329614711,1
487896,201.0,17.0,1,2,7,45475.0766241185,0
487897,201.0,17.0,1,2,3,39654.3929783275,0
487898,201.0,17.0,1,2,1,48536.7649512869,0
487899,201.0,17.0,1,2,1,40388.5657397548,0
487900,201.0,17.0,1,2,1,36074.1677837128,0
487901,201.0,17.0,1,2,1,33808.2024706655,0
487902,201.0,17.0,1,2,3,24872.7985278999,2
487903,201.0,17.0,1,1,6,81044.6910132805,1
487904,201.0,17.0,1,1,4,73417.2761427321,1
487905,201.0,17.0,1,1,4,48657.9090855,1
487906,201.0,17.0,1,1,4,26384.5494076569,1
487907,201.0,17.0,1,1,4,19759.2175297723,0
487908,201.0,17.0,1,1,4,0.0,0
487909,201.0,17.0,1,1,6,4389.31738727646,0
487910,201.0,17.0,1,1,6,12156.7036519921,0
487911,201.0,17.0,1,1,4,0.0,0
487912,202.0,17.0,1,4,5,131818.6991589,4
487913,202.0,17.0,1,4,1,76083.2760246,2
487914,202.0,17.0,1,4,1,88468.92561,1
487915,202.0,17.0,1,4,1,59438.672952702,1
487916,202.0,17.0,1,3,1,180100.213859412,2
487917,202.0,17.0,1,3,5,66896.5492478055,2
487918,202.0,17.0,1,2,1,133588.0776711,2
487919,202.0,17.0,1,2,1,101515.246024518,2
487920,202.0,17.0,1,2,1,117998.079923212,1
487921,202.0,17.0,1,2,1,96983.3153984239,0
487922,202.0,17.0,1,2,1,62250.9555500412,0
487923,202.0,17.0,1,2,3,24872.7985278999,2
487924,202.0,17.0,1,1,6,20701.72859274,0
487925,203.0,17.0,1,4,1,158359.3768419,4
487926,203.0,17.0,1,4,5,131818.6991589,4
487927,203.0,17.0,1,4,1,76083.2760246,2
487928,203.0,17.0,1,4,1,88468.92561,1
487929,203.0,17.0,1,4,1,54383.1675131349,1
487930,203.0,17.0,1,3,1,180100.213859412,2
487931,203.0,17.0,1,3,1,202124.105923818,2
487932,203.0,17.0,1,3,5,66896.5492478055,2
487933,203.0,17.0,1,2,1,122087.1173418,2
487934,203.0,17.0,1,2,1,101515.246024518,2
487935,203.0,17.0,1,2,1,136320.473232925,1
487936,203.0,17.0,1,2,1,75641.7116123951,0
487937,203.0,17.0,1,2,1,60537.5293033713,0
487938,203.0,17.0,1,2,5,36980.5539089317,0
487939,203.0,17.0,1,2,3,24872.7985278999,2
487940,203.0,17.0,1,1,6,20701.72859274,0
487941,205.0,17.0,1,5,1,140665.5917199,4
487942,205.0,17.0,1,7,1,23413.7922367319,1
487943,205.0,17.0,1,5,3,9941.57051321553,2
487944,205.0,17.0,1,4,1,158359.3768419,4
487945,205.0,17.0,1,4,1,202577.298986427,4
487946,205.0,17.0,1,4,1,150882.785187628,2
487947,205.0,17.0,1,4,1,201886.08824202,2
487948,205.0,17.0,1,4,5,131818.6991589,4
487949,205.0,17.0,1,4,1,141690.60778181,1
487950,205.0,17.0,1,4,1,141461.81205039,1
487951,205.0,17.0,1,4,5,84677.2479295416,2
487952,205.0,17.0,1,4,1,76083.2760246,2
487953,205.0,17.0,1,4,1,90638.6125218915,1
487954,205.0,17.0,1,4,1,88468.92561,1
487955,205.0,17.0,1,4,1,93810.9639601577,1
487956,205.0,17.0,1,4,1,54383.1675131349,1
487957,205.0,17.0,1,4,1,41053.1202400644,2
487958,205.0,17.0,1,4,3,14502.1780035026,1
487959,205.0,17.0,1,3,1,164962.274789842,2
487960,205.0,17.0,1,3,1,180100.213859412,2
487961,205.0,17.0,1,3,1,202124.105923818,2
487962,205.0,17.0,1,3,1,163874.61143958,2
487963,205.0,17.0,1,3,1,129850.639373595,2
487964,205.0,17.0,1,3,3,110586.1570125,2
487965,205.0,17.0,1,3,1,108059.588017707,2
487966,205.0,17.0,1,3,2,129431.938681261,1
487967,205.0,17.0,1,3,1,97889.7015236428,2
487968,205.0,17.0,1,3,1,75258.6179037811,2
487969,205.0,17.0,1,3,3,80949.06693315,2
487970,205.0,17.0,1,3,3,82481.1373949212,1
487971,205.0,17.0,1,3,5,66896.5492478055,2
487972,205.0,17.0,1,2,1,225169.166531898,2
487973,205.0,17.0,1,2,1,220251.828428196,2
487974,205.0,17.0,1,2,1,154085.641287216,2
487975,205.0,17.0,1,2,1,321883.27506694,2
487976,205.0,17.0,1,2,1,372615.336077496,1
487977,205.0,17.0,1,2,1,207564.458650679,1
487978,205.0,17.0,1,2,1,128771.009054435,2
487979,205.0,17.0,1,2,1,144251.35182859,2
487980,205.0,17.0,1,2,1,122087.1173418,2
487981,205.0,17.0,1,2,1,125278.433761849,2
487982,205.0,17.0,1,2,1,110586.1570125,2
487983,205.0,17.0,1,2,1,115210.723704554,2
487984,205.0,17.0,1,2,1,119225.745446204,1
487985,205.0,17.0,1,2,1,95452.6360823081,2
487986,205.0,17.0,1,2,1,76722.3074925722,1
487987,205.0,17.0,1,2,1,80153.1994121344,1
487988,205.0,17.0,1,2,1,80949.06693315,0
487989,205.0,17.0,1,2,1,95722.7850523524,0
487990,205.0,17.0,1,2,1,61233.7665433675,1
487991,205.0,17.0,1,2,1,64109.1930291469,1
487992,205.0,17.0,1,2,1,53238.5037763785,0
487993,205.0,17.0,1,2,1,50067.6091148711,0
487994,205.0,17.0,1,2,5,72880.9574512361,0
487995,205.0,17.0,1,2,3,41963.140013543,1
487996,205.0,17.0,1,2,7,45475.0766241185,0
487997,205.0,17.0,1,2,3,44124.3317738972,0
487998,205.0,17.0,1,2,1,44684.8359732925,0
487999,205.0,17.0,1,2,1,26103.9204063047,0
488000,205.0,17.0,1,2,3,24872.7985278999,2
488001,205.0,17.0,1,1,6,99054.622349565,1
488002,205.0,17.0,1,1,6,43057.826094387,1
488003,205.0,17.0,1,1,4,26384.5494076569,1
488004,205.0,17.0,1,1,6,15216.65520492,0
488005,205.0,17.0,1,1,6,14139.6235534151,0
488006,205.0,17.0,1,1,6,12357.279236053,0
488007,205.0,17.0,1,1,6,1592.44066098,0
488008,205.0,17.0,1,1,4,3200.54392822242,0
488009,206.0,17.0,1,4,1,158359.3768419,4
488010,206.0,17.0,1,4,1,202577.298986427,4
488011,206.0,17.0,1,4,5,131818.6991589,4
